spent watching this waste of time 	0
, ` it 's like having an old friend for dinner ' . 	1
the best way 	1
this kind of hands-on storytelling 	1
the star who helped give a spark to `` chasing amy '' and `` changing lanes '' falls flat as thinking man cia agent jack ryan in this summer 's new action film , `` the sum of all fears . '' 	0
inert sci-fi action thriller . 	0
succeeds with its dark , delicate treatment of these characters and its unerring respect for them 	1
value or merit 	1
breathtakingly spectacular 	1
roman polanski 's autobiographical gesture at redemption is better than ` shindler 's list ' - 	1
will turn bill paxton into an a-list director 	1
weird 	0
the irony is that this film 's cast is uniformly superb ; their performances could have -- should have -- been allowed to stand on their own . 	1
like an extreme action-packed film with a hint of humor 	1
the rich promise of the script 	1
( there 's ) quite a bit of heart , as you would expect from the directors of the little mermaid and aladdin . 	1
powerful people 	1
has a great cast and a great idea . 	1
is visually ravishing , penetrating , impenetrable 	1
an enjoyable feel-good family comedy regardless of race . 	1
was just a matter of ` eh 	0
, marvelously twisted shapes history 	1
stitched together from stock situations and characters 	0
no such thing is sort of a minimalist beauty and the beast , but in this case the beast should definitely get top billing . 	1
faithful without being forceful , sad without being shrill , `` a walk to remember '' succeeds through sincerity . 	1
privileged moments and memorable performances 	1
paean 	1
this one is a sweet and modest and ultimately winning story . 	1
is also as unoriginal as they come , already having been recycled more times than i 'd care to count . 	0
falls victim to that everlasting conundrum experienced by every human who ever lived : too much to do , too little time to do it in . 	0
a triumph , a film that hews out a world and carries us effortlessly from darkness to light . 	1
are both excellent , 	1
acquires an undeniable entertainment value as the slight , pale mr. broomfield continues to force himself on people and into situations that would make lesser men run for cover . 	1
when you 're rooting for the film to hurry up and get to its subjects ' deaths just so the documentary will be over 	0
inside an enigma 	1
the genuinely funny jokes are few and far between 	0
lurid 	0
country 	1
the metaphors are provocative 	1
that are jarring and deeply out of place in what could have ( and probably should have ) been a lighthearted comedy 	0
it 's a compelling and horrifying story , and the laramie project is worthwhile for reminding us that this sort of thing does , in fact , still happen in america . 	1
mr. wollter and ms. seldhal give strong and convincing performances , but neither reaches into the deepest recesses of the character to unearth the quaking essence of passion , grief and fear . 	0
down to whether you can tolerate leon barlow 	0
would fit chan like a $ 99 bargain-basement special 	0
that rare family movie -- genuine and sweet 	1
, you 'll still have a good time . '' 	1
rehashes to feed to the younger generations 	0
a cute partnership 	1
the cleverness , 	1
who cares ? 	0
scarcely worth a mention apart from reporting on the number of tumbleweeds blowing through the empty theaters 	0
lush scenery 	1
skip this dreck , rent animal house and go back to the source . 	0
scene-chewing 	0
work us over , with second helpings of love , romance , tragedy , false dawns , real dawns , comic relief , two separate crises during marriage ceremonies , and the lush scenery of the cotswolds 	1
, being about nothing is sometimes funnier than being about something 	1
as enlightening , insightful and entertaining 	1
enhances the personal touch of manual animation 	1
you enjoy being rewarded by a script that assumes you are n't very bright 	0
of candid camera 	1
saucy 	1
be a one-trick pony 	0
, french director anne fontaine delivers an inspired portrait of male-ridden angst and the emotional blockage that accompanies this human condition 	1
a good movie ye who enter here 	1
excites the imagination 	1
follow the same blueprint from hundreds of other films , 	0
educates viewers 	1
running on empty 	0
the real triumphs in igby 	1
brings a youthful , out-to-change-the-world aggressiveness to the project , 	1
more ambivalent set 	0
the film operates nicely off the element of surprise , 	1
so believable that you feel what they feel 	1
light-hearted 	1
managing to steal a movie not only from charismatic rising star jake gyllenhaal but also from accomplished oscar winners susan sarandon , dustin hoffman and holly hunter , yet newcomer ellen pompeo pulls off the feat with aplomb 	1
his maudlin ending might not have gotten him into film school in the first place 	0
an inelegant combination of two unrelated shorts that falls far short of the director 's previous work in terms of both thematic content and narrative strength . 	0
dry and 	0
is one of the best actors there is 	1
should be served an eviction notice at every theater stuck with it . 	0
of the charm and little 	1
with all its flaws , is that it has none of the pushiness and decibel volume of most contemporary comedies . 	0
the actors are simply too good , and the story too intriguing 	1
stooping to base melodrama 	0
clunky tv-movie 	0
revitalize what is and always has been remarkable about clung-to traditions 	1
( i ) t 's certainly laudable that the movie deals with hot-button issues in a comedic context , but barbershop is n't as funny as it should be . 	0
watching your favorite pet get buried alive 	0
for a film -- rowdy , brawny and lyrical in the best irish sense 	1
is too optimistic a title . 	0
begun to split up so that it can do even more damage 	0
to laugh because he acts so goofy all the time 	1
gripping documentary 	1
the inherent limitations of using a video game as the source material movie are once again made all too clear in this schlocky horror/action hybrid . 	0
seeking an existent anti-virus 	1
laughable 	0
it made me feel unclean , and 	0
a terribly obvious melodrama and rough-hewn vanity project for lead actress andie macdowell 	0
a bloated plot that stretches the running time about 10 minutes 	0
for the film 's winning tone 	1
wallace is smart to vary the pitch of his movie , balancing deafening battle scenes with quieter domestic scenes of women back home receiving war department telegrams . 	1
totally lacking 	0
not mean-spirited 	1
self-consciously flashy camera effects , droning house music and flat , flat dialogue 	0
impressive in imax dimensions 	1
, but also more than anything else slight ... tadpole pulls back from the consequences of its own actions and revelations . 	0
is essentially juiceless . 	0
of the biggest disappointments of the year 	0
that would set it apart from other deep south stories 	1
what 's infuriating about full frontal 	0
stumbles 	0
somehow snagged an oscar nomination 	0
a glib but bouncy bit of sixties-style slickness in which the hero might wind up caught but the audience gets pure escapism . 	1
such a lousy way 	0
for a quick-buck sequel 	0
a wonderfully warm human drama that remains vividly in memory long after viewing 	1
disguise the fact that it 's inauthentic at its core and that its story just is n't worth telling 	0
at his 12th oscar nomination 	1
the rollicking dark humor so necessary 	1
one of the most splendid entertainments to emerge from the french film industry in years . 	1
the boozy self-indulgence 	0
the sweetest thing is expressly for idiots who do n't care what kind of sewage they shovel into their mental gullets to simulate sustenance . 	0
too many tried-and-true shenanigans 	0
little too obvious , 	0
was essentially , 	1
plotting and mindless 	0
... about as exciting to watch as two last-place basketball teams playing one another on the final day of the season . 	0
jolt you out of your seat a couple of times , give you a few laughs , and leave you feeling like it was worth your seven bucks , even though it does turn out to be a bit of a cheat in the end 	1
subtly kinky bedside vigils and sensational denouements 	1
make up for a derivative plot 	1
... a bland murder-on-campus yawner . 	0
a torn book jacket 	1
in dazzling panoramic shots that make the most of the large-screen format , before swooping down on a string of exotic locales , scooping the whole world up in a joyous communal festival of rhythm 	1
has all the complexity and realistic human behavior of an episode of general hospital . 	0
an entertaining ride 	1
worthwhile environmental message 	1
squint to avoid noticing some truly egregious lip-non-synching 	0
into a gentle waking coma 	0
crush is so warm and fuzzy you might be able to forgive its mean-spirited second half . 	1
substance and soul 	1
impress about e.t. 	1
liked it because it was so endlessly , grotesquely , inventive 	1
if only it were , well , funnier . 	0
enthusiasm , sensuality and a conniving wit 	1
when he moves his setting to the past , and relies on a historical text , he loses the richness of characterization that makes his films so memorable 	0
is extremely funny 	1
' i feel better already . 	1
that i 'm actually having a hard time believing people were paid to make it 	0
family 	1
especially williams , an american actress who becomes fully english 	1
is exceedingly pleasant , designed not to offend . 	1
a completely spooky piece of business that gets under your skin and , some plot blips aside , stays there for the duration . 	1
spooky and subtly 	1
a low-rent retread 	0
bullock 's memorable first interrogation of gosling 	1
the spotlight 	1
for adventurous indian filmmakers toward a crossover 	1
has merit and , in the hands of a brutally honest individual like prophet jack , might have made a point or two regarding life 	1
its unsettling prognosis 	0
grey zone 	0
the film 's needlessly opaque intro takes its doe-eyed crudup out of pre-9 / 11 new york and onto a cross-country road trip of the homeric kind . 	0
indicative of how uncompelling the movie is unless it happens to cover your particular area of interest 	0
by then 	1
channeling kathy baker 's creepy turn as the repressed mother on boston public just as much as 8 women 's augustine 	0
a worthwhile glimpse of independent-community guiding lights 	1
memorable and resourceful 	1
runs on the pure adrenalin 	1
carries you along 	1
there is a welcome lack of pretension about the film , which very simply sets out to entertain and ends up delivering in good measure . 	1
so preachy-keen and so tub-thumpingly loud it makes you feel like a chump 	0
well acted by diane lane and richard gere . 	1
that he 's made at least one damn fine horror movie 	1
depraved , incoherent , instantly disposable piece 	0
that reminds at every turn of elizabeth berkley 's flopping dolphin-gasm 	0
imperfect 	0
honest working man john q. archibald , on a pedestal , then keeps lifting the pedestal higher 	1
quirky , charming and 	1
in alcatraz ' ... a cinematic corpse 	0
astonishingly skillful and moving ... 	1
totally exemplify 	1
yet depressing film 	0
makes it seem 	1
parker and co-writer catherine di napoli are faithful to melville 's plotline , they and a fully engaged supporting cast 	1
to create characters who are sweet and believable , and are defeated by a screenplay that forces them into bizarre , implausible behavior 	0
that fights a good fight on behalf of the world 's endangered reefs 	1
derivative elements into something that is often quite rich and exciting , and always a beauty to behold 	1
is nothing funny in this every-joke-has - been-told-a - thousand-times - before movie . 	0
will find things to like 	1
a soul-stirring documentary 	1
a minor film with major pleasures from portuguese master manoel de oliviera 	1
adding 	1
each scene drags , underscoring the obvious , 	0
captures that perverse element of the kafkaesque where identity , overnight , is robbed and replaced with a persecuted `` other 	1
an hour-and-a-half-long commercial for britney 's latest album 	0
ultimately insignificant 	0
in the 	1
santa gives gifts to grownups 	1
the worst sense 	0
indulge the fanciful daydreams of janice beard ( eileen walsh ) when her real-life persona is so charmless and vacant 	0
must struggle with the fact that they 're playing characters who sometimes feel more like literary conceits than flesh-and-blood humans 	0
the gags are often a stitch . 	1
gripping portrait of jim brown , a celebrated wonder in the spotlight 	1
live-action cartoon 	0
such a mesmerizing one 	1
highly engaging . 	1
is disgusting to begin with 	0
bad and baffling 	0
itself -- as well its delightful cast -- 	1
one of the rarest kinds of films 	1
the nightmare of war 	0
written , flatly , 	0
the horrifying historical reality 	0
is a hoot , and is just as good , if not better than much of what 's on saturday morning tv especially the pseudo-educational stuff we all ca n't stand . 	1
feels like a glossy rehash 	0
and mind games 	1
big trouble remains a loosely tied series of vignettes which only prove that ` zany ' does n't necessarily mean ` funny . ' 	0
of testing boundaries 	1
stripped of most of his budget and all of his sense of humor 	0
brown sugar '' admirably aspires to be more than another `` best man '' clone by weaving a theme throughout this funny film . 	1
is a paper bag to wear over his head when he goes out into public , to avoid being recognized as the man who bilked unsuspecting moviegoers 	0
halfway through this picture i was beginning to hate it , 	0
great over-the-top 	1
the movie dragged on 	0
this movie is about an adult male dressed in pink jammies 	0
the terrifying message 	0
a film of epic scale 	1
very compelling , sensitive , intelligent and almost cohesive piece 	1
yet fail to capture its visual appeal or its atmosphere 	0
would n't be too crazy with his great-grandson 's movie splitting up in pretty much the same way . 	1
crash-and-bash 	0
, amusing , sad and reflective 	1
is little more than home alone raised to a new , self-deprecating level . 	0
anchoring performance 	1
like its subjects , delivers the goods and audiences will have a fun , no-frills ride . 	1
like a prison stretch 	0
feel absolutely earned 	1
without overdoing it 	1
of breathtaking mystery 	1
sad to say -- 	0
formulaic to the 51st power , more like . 	0
the rare sequel that 's better than its predecessor 	1
that frenetic spectacle ( on the tv show ) has usually been leavened by a charm that 's conspicuously missing from the girls ' big-screen blowout . 	0
, they 'll probably run out screaming . 	0
( westbrook ) makes a wonderful subject for the camera . 	1
to drag on for nearly three hours 	0
its shortness disappoints 	0
has something fascinating 	1
is a no-surprise series of explosions and violence while banderas looks like he 's not trying to laugh at how bad it 	0
from charismatic rising star jake gyllenhaal but also from accomplished oscar winners susan sarandon , dustin hoffman and holly hunter , yet newcomer ellen pompeo pulls off the feat with aplomb 	1
are just actory concoctions , defined by childlike dimness and a handful of quirks 	0
the artsy and often pointless visuals 	0
when ` science fiction ' takes advantage of the fact that its intended audience has n't yet had much science 	0
ambiguous ending 	0
funniest person 	1
gay s/m fantasy 	0
has enough vitality to justify the notion of creating a screen adaptation of evans ' saga of hollywood excess 	1
misguided 	0
an obvious rapport with her actors and a striking style behind the camera 	1
dishes out a ton of laughs that everyone can enjoy . 	1
excited that it has n't gone straight to video 	1
relatively nothing happens 	0
adaptation is intricately constructed and in a strange way nails all of orlean 's themes without being a true adaptation of her book . 	1
... a good film that must have baffled the folks in the marketing department . 	1
a gentle film with dramatic punch , a haunting ode to humanity 	1
wide-awake all the way 	1
one-of-a-kind work 	1
resist his pleas to spare wildlife and 	0
it plainly has no business going 	0
the affable maid in manhattan , jennifer lopez 's most aggressive and most sincere attempt 	1
admirable rigor 	1
's too harsh 	0
a compelling pre-wwii drama with vivid characters and a warm , moving message 	1
clearly evident poverty and hardship 	0
trouble every day is a success in some sense 	1
are sometimes inexpressive 	0
on the banality and hypocrisy of too much kid-vid 	0
so it 's not a brilliant piece of filmmaking 	0
the weird thing about the santa clause 2 , purportedly a children 's movie , is that there is nothing in it to engage children emotionally . 	0
boldly stroked , luridly colored , uni-dimensional nonsense machine that strokes the eyeballs while it evaporates like so much crypt mist in the brain . 	0
a cruel story 	0
any real raw emotion , which is fatal for a film that relies on personal relationships 	0
feels as if ( there 's ) a choke leash around your neck so director nick cassavetes can give it a good , hard yank whenever he wants you to feel something 	0
hard-core slasher aficionados will find things to like 	1
an unabashed sense of good old-fashioned escapism 	1
good spirits 	1
biologically 	1
that would make it the darling of many a kids-and-family-oriented cable channel 	1
classic theater piece 	1
has the screen presence to become a major-league leading lady , ( but ) 	1
notice the 129-minute running time 	0
well-made 	1
of the darkest variety 	0
give a second look 	1
... plays like a badly edited , 91-minute trailer ( and ) the director ca n't seem to get a coherent rhythm going . 	0
too long has ignored 	0
vulgar dialogue and 	0
, `` orange county '' is far funnier than it would seem to have any right to be . 	1
wasting away inside unnecessary films 	0
often-hilarious farce 	1
what results is the best performance from either in years 	1
uneven performances 	0
crowdpleaser 	1
enough flourishes and freak-outs 	0
if you 're as happy listening to movies as you are watching them , and the slow parade of human frailty fascinates you , then you 're at the right film . 	1
of empathy 	0
the abiding impression , despite the mild hallucinogenic buzz , is of overwhelming waste -- 	0
about full frontal 	1
filled with humorous observations about the general absurdity of modern life as seen through the eyes outsiders 	1
have shaped the story to show us why it 's compelling 	1
in a shabby script 	0
last-minute 	0
washed away by sumptuous ocean visuals and the cinematic stylings of director john stockwell 	1
too campy to work as straight drama and too violent and sordid to function as comedy , vulgar is , truly and thankfully , a one-of-a-kind work . 	0
in the middle of hopeful 	1
an alluring backdrop 	1
so badly made on every level that i 'm actually having a hard time believing people were paid to make it 	0
while the highly predictable narrative falls short 	0
whom the 	1
artwork 	1
makes oliver far more interesting 	1
watchable 	1
that it does n't give a damn 	0
's like dying and going to celluloid heaven 	1
be fondly remembered in the endlessly challenging maze of moviegoing 	1
is born to play shaggy ! 	1
unimpressively fussy 	0
a question for philosophers , not filmmakers 	0
brought off with considerable wit 	1
most impressive 	1
fits the bill 	1
's just hard to believe that a life like this can sound so dull 	0
the audience when i saw this one was chuckling at all the wrong times , and that 's a bad sign when they 're supposed to be having a collective heart attack . 	0
more than enough sentimental catharsis for a satisfying evening at the multiplex 	1
this is a monumental achievement in practically every facet of inept filmmaking : joyless , idiotic , annoying , heavy-handed , visually atrocious , and often downright creepy . 	0
i 'm sure the filmmakers found this a remarkable and novel concept , but anybody who has ever seen an independent film can report that it is instead a cheap cliché . 	0
is ( cattaneo ) sophomore slump 	0
that wallace , who wrote gibson 's braveheart as well as the recent pearl harbor , has such an irrepressible passion for sappy situations and dialogue 	0
may as well be called `` jar-jar binks : the movie . '' 	0
unlike ( scorsese 's mean streets ) , ash wednesday is essentially devoid of interesting characters or even a halfway intriguing plot . 	0
as the treat of the title 	1
is simply no doubt that this film asks the right questions at the right time in the history of our country 	1
the chateau has one very funny joke and a few other decent ones , but all it amounts to is a mildly funny , sometimes tedious , ultimately insignificant film 	0
to think of a film more cloyingly sappy than evelyn this year 	0
the film becomes an overwhelming pleasure , 	1
articulates the tangled feelings of particular new yorkers deeply touched by an unprecedented tragedy . 	1
between sullivan and his son 	1
immature provocations 	0
in manipulation and mayhem 	0
a serious movie with serious ideas 	1
nothing new to see 	0
great piece 	1
meets his future wife 	1
witty and often surprising , a dark little morality tale disguised as a romantic comedy . 	1
fascinating and 	1
trite and overused 	0
looks good 	1
, spicy footnote 	1
some strong supporting players 	1
hopkins ) does n't so much phone in his performance as fax it . 	0
wo n't sit still for a sociology lesson 	0
this submarine drama earns the right to be favorably compared to das boot . 	1
energetic and sweetly whimsical 	1
strip it of all its excess debris , 	0
a strong directorial stamp 	1
a dull , dumb and derivative horror film 	0
, heartfelt , mesmerizing king lear 	1
mindless yet impressively lean spinoff of last summer 's bloated effects fest the mummy returns . 	1
a work of extraordinary journalism 	1
while the ensemble player who gained notice in guy ritchie 's lock , stock and two smoking barrels and snatch has the bod , he 's unlikely to become a household name on the basis of his first starring vehicle . 	0
're in for a painful ride . 	0
favor of an altogether darker side 	1
that he 's the best brush in the business 	1
common sense 	1
feel a bit too much like an infomercial for ram dass 's latest book aimed at the boomer demographic 	0
is the last thing any of these three actresses , nor their characters , deserve 	0
pure 	1
is an insultingly inept and artificial examination of grief and its impacts upon the relationships of the survivors 	0
an honest attempt to get at something 	1
the cast and crew thoroughly enjoyed themselves and believed in their small-budget film 	1
of those airy cinematic bon bons whose aims -- and by extension , accomplishments -- seem deceptively slight on the surface 	1
with a chase to end all chases 	1
veers like a drunken driver 	0
lets the pictures do the punching 	1
the talented cast 	1
well-intentioned , 	1
is n't afraid to try any genre and to do it his own way . 	1
little more than routine 	0
less like a cousin to blade runner than like a bottom-feeder sequel in the escape from new york series 	0
ferocity and thoughtfulness 	1
the story really has no place to go since simone is not real -- 	0
runs a good race , one that will have you at the edge of your seat for long stretches 	1
it never quite makes the grade as tawdry trash . 	0
idol 's 	1
ill-advised and 	0
... a delightfully unpredictable , hilarious comedy with wonderful performances that tug at your heart in ways that utterly transcend gender labels . 	1
is remembering 	1
maybe she , janine and molly -- an all-woman dysfunctional family -- deserve one another 	0
a simple `` goddammit 	0
is as blasphemous and nonsensical as a luis buñuel film without the latter 's attendant intelligence , poetry , passion , and genius 	0
have an honesty and dignity that breaks your heart 	1
that reaches across time and distance 	1
, composed delivery 	1
in the affable maid in manhattan , jennifer lopez 's most aggressive and most sincere attempt to take movies by storm 	1
a crowd-pleaser , but then , so 	1
edward burns ' best film 	1
fills the time with drama , romance , tragedy , bravery , political intrigue , partisans and sabotage 	1
is the refreshingly unhibited enthusiasm that the people , in spite of clearly evident poverty and hardship , bring to their music 	1
( assayas ' ) homage to the gallic ` tradition of quality 	1
no such thing is hartley 's least accessible screed yet . 	0
grow into a movie career 	1
ingenious fun 	1
to hit all of its marks 	1
the two and 	1
, wide-smiling reception 	1
never having seen the first two films in the series , i ca n't compare friday after next to them , but nothing would change the fact that what we have here is a load of clams left in the broiling sun for a good three days 	0
liar 	0
undoubtedly 	1
at their noble endeavor 	1
miscalculates badly by forcing the star to play second fiddle to the dull effects that allow the suit to come to life . 	0
the most brilliant work 	1
this method almost never fails him , and 	1
as subtle and as enigmatic 	1
cyndi lauper 	0
her best 	1
instead of a balanced film that explains the zeitgeist that is the x games 	0
is highly pleasurable 	1
is a wartime farce in the alternately comic and gut-wrenching style of joseph heller or kurt vonnegut 	1
a superfluous sequel ... plagued by that old familiar feeling of ` let 's get this thing over with ' : everyone has shown up at the appointed time and place 	0
acting , poorly dubbed dialogue and murky cinematography 	0
strong directorial stamp 	1
strong and convincing 	1
it would be churlish to begrudge anyone for receiving whatever consolation that can be found in dragonfly , yet it is impossible to find the film anything but appalling , shamelessly manipulative and contrived , and totally lacking in conviction 	0
is n't much better . 	0
with an unusual protagonist ( a kilt-wearing jackson ) and subject matter , the improbable `` formula 51 '' is somewhat entertaining , 	1
it 's a very sincere work , but it would be better as a diary or documentary . 	1
are so crucial to the genre and another first-rate performance by top-billed star bruce willis 	1
a mere plot pawn for two directors with far less endearing disabilities 	0
exceedingly 	1
just brilliant in this 	1
pays earnest homage to turntablists and 	1
the `` queen '' and less of the `` damned 	0
eyes 	1
off the page , and for the memorable character creations 	1
is a pretty decent little documentary 	1
a sharp script 	1
is difficult to connect with on any deeper level 	0
charming but slight 	1
's a scorcher . 	1
most amazing 	1
a more balanced or fair portrayal 	1
the wonderfully lush morvern callar 	1
stress ` dumb . 	0
entirely humorless 	0
makes it a comic book with soul 	1
enjoy the perfectly pitched web of tension that chabrol spins 	1
tartakovsky 's team has some freakish powers of visual charm , but 	1
makes two hours feel like four . 	0
the whole slo-mo , double-pistoled , ballistic-pyrotechnic hong kong action 	0
should share screenwriting credit 	1
enjoyed barbershop 	1
romantic comedy with a fresh point of view just does n't figure in the present hollywood program . 	1
the movie has no idea of it is serious 	0
of the greatest date movies in years 	1
, the movie is better than you might think . 	1
me realize that we really have n't had a good cheesy b-movie playing in theaters since ... well ... since last week 's reign of fire 	0
even his boisterous energy fails to spark this leaden comedy 	0
rushed , 	0
energy , intelligence and verve 	1
one-of-a-kind tour de force 	1
know it would n't exist without the precedent of yiddish theater , whose jolly , fun-for-fun 's - sake communal spirit goes to the essence of broadway 	1
is , quite pointedly , 	1
crisp framing , edgy camera work , 	1
skirts around any scenes that might have required genuine acting from ms. spears 	0
the refreshingly unhibited enthusiasm 	1
damn fine 	1
a few nice twists in a standard plot 	1
mesmerizing cinematic poem 	1
a low-key , organic way 	1
, it 's a pale imitation . 	0
got to admire ... the intensity with which he 's willing to express his convictions 	1
to duck the very issues it raises 	0
a reasonably good time with the salton sea 	1
manages for but a few seconds over its seemingly eternal running time to pique your interest , your imagination , your empathy or anything , really , save your disgust and your indifference 	0
... contains very few laughs and even less surprises . 	0
the film did n't convince me that calvin jr. 's barbershop represents some sort of beacon of hope in the middle of chicago 's south side . 	0
anyone who suffers through this film deserves , at the very least , a big box of consolation candy . 	0
to camouflage how bad his movie is 	0
of whimsy 	1
has a genuine dramatic impact 	1
cinematography and exhilarating point-of-view shots and 	1
we hate ( madonna ) within the film 's first five minutes , and she lacks the skill or presence to regain any ground 	0
nervous 	0
replaced by the forced funniness found in the dullest kiddie flicks 	0
to give it a marginal thumbs up 	1
are about a half dozen young turks angling to see how many times they can work the words `` radical '' or `` suck '' into a sentence 	0
unlike lots of hollywood fluff , this has layered , well-developed characters and some surprises . 	1
demonstrates that werner herzog can still leave us with a sense of wonder at the diverse , marvelously twisted shapes history has taken 	1
waking coma 	0
katz 's documentary does n't have much panache , but with material this rich it does n't need it . 	1
may not have the highest production values you 've ever seen 	0
this is a children 's film in the truest sense . 	1
about refracting all of world war ii through the specific conditions of one man , and more about that man 	1
, it 's mission accomplished 	1
it 's one thing to read about or rail against the ongoing - and unprecedented - construction project going on over our heads . 	0
surgeon mends 	1
he nonetheless appreciates the art and reveals a music scene that transcends culture and race . 	1
played game of absurd plot twists , idiotic court maneuvers and stupid characters that even freeman ca n't save it . 	0
this slender plot feels especially thin stretched over the nearly 80-minute running time . 	0
that finally makes sex with strangers , which opens today in the new york metropolitan area , so distasteful 	0
conceive of anyone who has reached puberty actually finding the characters in slackers or their antics amusing , let alone funny 	0
it 's petty thievery like this that puts flimsy flicks like this behind bars 	0
certainly not without merit 	1
once a good idea that was followed by the bad idea to turn it into a movie 	0
spirited 	1
the cast is impressive 	1
, salvation and good intentions 	1
an ugly-duckling tale so hideously and clumsily 	0
do n't add up to much more than trite observations on the human condition . 	0
sour 	0
the problem with wendigo , for all its effective moments , is n't really one of resources . 	0
... the story is far-flung , illogical , and plain stupid . 	0
'' is entertaining . 	1
fondly remembered as roman coppola 's brief pretentious period before going on to other films that actually tell a story worth caring about 	0
... the good and different idea ( of middle-aged romance ) is not handled well and , except for the fine star performances , there is little else to recommend `` never again . '' 	0
it 's a mindless action flick with a twist -- far better suited to video-viewing than the multiplex . 	0
a calm , self-assured portrait 	1
the bourne identity should n't be half as entertaining as it is , 	1
've completely 	1
the film has a terrific look 	1
that have made the original new testament stories so compelling for 20 centuries 	1
's still terrible ! 	0
marinated in clichés and mawkish dialogue 	0
the things this movie tries to get the audience to buy just 	0
`` brown sugar '' admirably aspires to be more than another `` best man '' clone by weaving a theme throughout this funny film . 	1
target practice 	1
ability to think 	1
did n't mean much to me 	0
... the plot weaves us into a complex web . 	1
to place most of the psychological and philosophical material in italics rather than trust an audience 's intelligence 	0
nurses plot holes gaping enough to pilot an entire olympic swim team through 	0
is a monumental achievement in practically every facet of inept filmmaking : joyless , idiotic , annoying , heavy-handed , visually atrocious , and often downright creepy . 	0
artistes 	1
curiously stylized 	1
half the excitement of balto , 	0
even when he 's not at his most critically insightful 	1
this fast-paced 	1
it was a guilty pleasure 	1
a wannabe comedy 	0
hard to imagine anybody ever being `` in the mood '' to view a movie as harrowing and painful as the grey zone 	0
are crisp and purposeful without overdoing it 	1
long and relentlessly saccharine film 	0
into sub-tarantino cuteness 	1
showtime 's uninspired send-up of tv cop show cliches 	0
accuracy 	1
the filmmaking may be a bit disjointed 	0
so tedious it makes the silly spy vs. spy film the sum of all fears , starring ben affleck , seem downright hitchcockian 	0
one terrific score 	1
you expect of de palma , but what makes it transporting is that it 's also one of the smartest 	1
even if you do n't know the band or the album 's songs by heart , you will enjoy seeing how both evolve , and 	1
hate 	0
attempts to mine laughs from a genre -- the gangster/crime comedy -- that wore out its welcome with audiences several years ago 	0
the earnest emotional core 	1
hugely entertaining from start to finish , featuring a fall from grace that still leaves shockwaves 	1
sillier , cuter 	1
the new insomnia is a surprisingly faithful remake of its chilly predecessor 	1
creative , energetic and original 	1
reasonably good 	1
he has been able to share his story so compellingly with us is a minor miracle 	1
a meditation on faith and madness , frailty is blood-curdling stuff . 	1
that 's all that 's going on here . 	0
the funniest american comedy 	1
's a hellish 	0
conventional -- lots of boring talking heads , etc. -- to do the subject matter justice 	0
, as blood work proves , that was a long , long time ago . 	0
plays like a student film by two guys who desperately want to be quentin tarantino when they grow up 	0
the strength 	1
the movie is genial but never inspired , and little about it will stay with you . 	0
how resolutely unamusing , how thoroughly unrewarding all of this is 	0
a stab at soccer hooliganism , a double-barreled rip-off of quentin tarantino 's climactic shootout -- and 	0
a different movie -- sometimes tedious -- 	0
with its leaden acting , dull exposition and telegraphed ` surprises 	0
even if it may still leave you wanting more answers as the credits 	0
the quirky drama touches the heart and the funnybone thanks to the energetic and always surprising performance by rachel griffiths . 	1
hard as this may be to believe , here on earth , a surprisingly similar teen drama , was a better film . 	0
with awe 	1
should make it required viewing in university computer science departments for years to come . 	1
slightly sunbaked and summery mind , sex and 	1
maintaining consciousness just long enough to achieve callow pretension 	0
is as uncompromising as it is nonjudgmental , and makes clear that a prostitute can be as lonely and needy as any of the clients 	1
somehow manages to bring together kevin pollak , former wrestler chyna and dolly parton 	1
who uses the damage of war -- far more often than the warfare itself -- to create the kind of art shots that fill gallery shows 	1
less charming than listening to a four-year-old 	0
england 's roger mitchell , who handily makes the move from pleasing 	1
grand fart 	0
you suffer the dreadfulness of war from both sides 	0
retains ambiguities that make it well worth watching 	1
offers a guilt-free trip into feel-good territory . 	1
hit 	1
nothing but boilerplate clichés from start 	0
the resourceful molly 	1
take you places you have n't been , and also places you have 	1
as compelling or as believable 	1
is a film in which the talent is undeniable 	1
quirky and taken with its own style 	1
fails to provide much more insight than the inside column of a torn book jacket . 	0
wall-to-wall good time 	1
buoyant delivery 	1
more experimental in its storytelling 	1
has all the complexity and realistic human behavior of an episode of general hospital 	0
chimes in on the grieving process and 	1
are spectacular 	1
the best the contest received 	1
all its fusty squareness 	0
reno himself can take credit for most of the movie 's success . 	1
a movie that harps on media-constructed ` issues ' like whether compromise is the death of self ... this orgasm ( wo n't be an ) exceedingly memorable one for most people . 	0
's not going to be everyone 's bag of popcorn 	0
horrendously confusing 	0
drawing wrenching performances 	1
lives down to its title . 	0
a renowned indian film culture that allows americans to finally revel in its splendor 	1
enough may pander to our basest desires for payback , but unlike many revenge fantasies , it ultimately delivers . 	1
, potent exploration 	1
as animation increasingly emphasizes the computer and the cool , this is a film that takes a stand in favor of tradition and warmth . 	1
the q in quirky 	1
another key contribution 	1
, badly cobbled look 	0
mixed messages , over-blown drama and bruce willis 	0
wonderful , imaginative 	1
laughs -- sometimes a chuckle , sometimes a guffaw and , to my great pleasure , the occasional belly laugh 	1
director chris wedge and screenwriters michael berg , michael j. wilson and peter ackerman create some episodes that rival vintage looney tunes for the most creative mayhem in a brief amount of time . 	1
beautifully shot 	1
